usd;en-US;149.95
cad;en-CA;199.95
gbp;en-GB;144.99
eur;de-DE;164,95
eur;fr-FR;164,95
eur;it-IT;164,95
eur;nl-NL;164,95
eur;en-IE;164.95
sek;se-SE;1,820
nok;nb-NO;1,699
nzd;en-NZ;274,95
