usd;en-US;49.99
cad;en-CA;49.99
gbp;en-GB;44.99
eur;de-DE;49,95
eur;fr-FR;49,95
eur;it-IT;49,95
eur;nl-NL;49,95
eur;en-IE;49.95
sek;se-SE;539
nok;nb-NO;399
dkk;da-DK;429
chf;de-LI;49.95
zar;en-ZA;629
aud;en-AU;69.95
nzd;en-NZ;74.95
jpy;ja-JP;6,150
usd;en-RW;49.99
