en-CA;ESDPSP2020ML;220765;PSP_2020_PRO;79.99;39.99;;50%;-50%;($40)
en-CA;ESDPSP2020MLUG;220766;PSP_2020_PRO;59.99;29.99;;50%;-50%;($30)
da-DK;ESDPSP2020ML;220765;PSP_2020_PRO;549;274;;50%;-50%;($275)
da-DK;ESDPSP2020MLUG;220766;PSP_2020_PRO;399;199;;50%;-50%;($200)
de-DE;ESDPSP2020ML;220765;PSP_2020_PRO;69,99;34,99;;50 %;-50%;($35)
de-DE;ESDPSP2020MLUG;220766;PSP_2020_PRO;49,99;24,99;;50 %;-50%;($25)
de-LI;ESDPSP2020ML;220765;PSP_2020_PRO;79.95;39.95;;50%;-50%;($40)
de-LI;ESDPSP2020MLUG;220766;PSP_2020_PRO;59.95;29.95;;50%;-50%;($30)
en-AU;ESDPSP2020ML;220765;PSP_2020_PRO;119;59;;50%;-50%;($60)
en-AU;ESDPSP2020MLUG;220766;PSP_2020_PRO;89;44;;50%;-51%;($45)
en-GB;ESDPSP2020ML;220765;PSP_2020_PRO;69.99;34.99;;50%;-50%;($35)
en-GB;ESDPSP2020MLUG;220766;PSP_2020_PRO;49.99;24.99;;50%;-50%;($25)
en-IE;ESDPSP2020ML;220765;PSP_2020_PRO;69.99;34.99;;50%;-50%;($35)
en-IE;ESDPSP2020MLUG;220766;PSP_2020_PRO;49.99;24.99;;50%;-50%;($25)
en-IN;ESDPSP2020ML;220765;PSP_2020_PRO;5,200;2,600;;50%;-50%;($2,600)
en-IN;ESDPSP2020MLUG;220766;PSP_2020_PRO;4,100;2,050;;50%;-50%;($2,050)
en-MY;ESDPSP2020ML;220765;PSP_2020_PRO;335;167;;50%;-50%;($168)
en-MY;ESDPSP2020MLUG;220766;PSP_2020_PRO;250;125;;50%;-50%;($125)
en-NZ;ESDPSP2020ML;220765;PSP_2020_PRO;134;67;;50%;-50%;($67)
en-NZ;ESDPSP2020MLUG;220766;PSP_2020_PRO;99;49;;50%;-51%;($50)
en-SG;ESDPSP2020ML;220765;PSP_2020_PRO;99;49;;50%;-51%;($50)
en-SG;ESDPSP2020MLUG;220766;PSP_2020_PRO;79;39;;50%;-51%;($40)
en-US;ESDPSP2020ML;220765;PSP_2020_PRO;79.99;39.99;;50%;-50%;($40)
en-US;ESDPSP2020MLUG;220766;PSP_2020_PRO;59.99;29.99;;50%;-50%;($30)
en-ZA;ESDPSP2020ML;220765;PSP_2020_PRO;1 100;550;;50%;-50%;($550)
en-ZA;ESDPSP2020MLUG;220766;PSP_2020_PRO;825;412;;50%;-50%;($413)
es-ES;ESDPSP2020ML;220765;PSP_2020_PRO;69,99;34,99;;50%;-50%;($35)
es-ES;ESDPSP2020MLUG;220766;PSP_2020_PRO;49,99;24,99;;50%;-50%;($25)
es-MX;ESDPSP2020ML;220765;PSP_2020_PRO;1,900;950;;50%;-50%;($950)
es-MX;ESDPSP2020MLUG;220766;PSP_2020_PRO;1,400;700;;50%;-50%;($700)
fr-FR;ESDPSP2020ML;220765;PSP_2020_PRO;69,99;34,99;;50 %;-50%;($35)
fr-FR;ESDPSP2020MLUG;220766;PSP_2020_PRO;49,99;24,99;;50 %;-50%;($25)
it-IT;ESDPSP2020ML;220765;PSP_2020_PRO;69,99;34,99;;50%;-50%;($35)
it-IT;ESDPSP2020MLUG;220766;PSP_2020_PRO;49,99;24,99;;50%;-50%;($25)
ja-JP;ESDPSP2020ML;220765;PSP_2020_PRO;9,680;4,880;;50%;-50%;($4,800)
ja-JP;ESDPSP2020MLUG;220766;PSP_2020_PRO;6,480;3,180;;50%;-51%;($3,300)
ko-KR;ESDPSP2020ML;220765;PSP_2020_PRO;88,000;44,000;;50%;-50%;($44,000)
ko-KR;ESDPSP2020MLUG;220766;PSP_2020_PRO;67,000;33,500;;50%;-50%;($33,500)
nb-NO;ESDPSP2020ML;220765;PSP_2020_PRO;599;299;;50%;-50%;($300)
nb-NO;ESDPSP2020MLUG;220766;PSP_2020_PRO;429;214;;50%;-50%;($215)
nl-NL;ESDPSP2020ML;220765;PSP_2020_PRO;69,99;34,99;;50%;-50%;($35)
nl-NL;ESDPSP2020MLUG;220766;PSP_2020_PRO;49,99;24,99;;50%;-50%;($25)
pl-PL;ESDPSP2020ML;220765;PSP_2020_PRO;299;149;;50%;-50%;($150)
pl-PL;ESDPSP2020MLUG;220766;PSP_2020_PRO,;229;114;;50%;-50%;($115)
pt-BR;ESDPSP2020ML;220765;PSP_2020_PRO;309;154;;50%;-50%;($155)
pt-BR;ESDPSP2020MLUG;220766;PSP_2020_PRO;229;114;;50%;-50%;($115)
ru-RU;ESDPSP2020ML;220765;PSP_2020_PRO;6,300;;;;;
ru-RU;ESDPSP2020MLUG;220766;PSP_2020_PRO;4,700;;;;;
se-SE;ESDPSP2020ML;220765;PSP_2020_PRO;769;384;;50%;-50%;($385)
se-SE;ESDPSP2020MLUG;220766;PSP_2020_PRO;539;269;;50%;-50%;($270)
zh-HK;ESDPSP2020ML;220765;PSP_2020_PRO;620;310;;50%;-50%;($310)
zh-HK;ESDPSP2020MLUG;220766;PSP_2020_PRO;470;235;;50%;-50%;($235)
zh-TW;ESDPSP2020ML;220765;PSP_2020_PRO;3,200;1,600;;50%;-50%;($1,600)
zh-TW;ESDPSP2020MLUG;220766;PSP_2020_PRO;2,600;1,300;;50%;-50%;($1,300)
en-RW;ESDPSP2020ML;220765;PSP_2020_PRO;79.99;39.99;;50%;-50%;($40)
en-RW;ESDPSP2020MLUG;220766;PSP_2020_PRO;59.99;29.99;;50%;-50%;($30)
